es_id;se_id;statistics_id;value_float;value_integer;value_string
24485;18001;3;;;['tree_ORTHOMCL728_Inner1.nexus', 'tree_ORTHOMCL728_Inner2.nexus', 'tree_ORTHOMCL728_Inner3.nexus', 'tree_ORTHOMCL728_Inner4.nexus']
24486;18001;6;18001.34487100013;;
24487;18002;3;;;['tree_ORTHOMCL733_Inner1.nexus', 'tree_ORTHOMCL733_Inner2.nexus', 'tree_ORTHOMCL733_Inner3.nexus', 'tree_ORTHOMCL733_Inner4.nexus']
24488;18002;6;18101.087174999975;;
24489;18003;3;;;['tree_ORTHOMCL741_Inner1.nexus', 'tree_ORTHOMCL741_Inner2.nexus', 'tree_ORTHOMCL741_Inner3.nexus', 'tree_ORTHOMCL741_Inner4.nexus']
24490;18003;6;18039.630833000047;;
24491;18004;3;;;['tree_ORTHOMCL744_Inner1.nexus', 'tree_ORTHOMCL744_Inner2.nexus', 'tree_ORTHOMCL744_Inner3.nexus', 'tree_ORTHOMCL744_Inner4.nexus']
24492;18004;6;17921.58280700005;;
24493;18005;3;;;['tree_ORTHOMCL746_Inner1.nexus', 'tree_ORTHOMCL746_Inner2.nexus', 'tree_ORTHOMCL746_Inner3.nexus', 'tree_ORTHOMCL746_Inner4.nexus']
24494;18005;6;18022.179743999914;;
24495;18006;3;;;['tree_ORTHOMCL748_Inner1.nexus', 'tree_ORTHOMCL748_Inner2.nexus', 'tree_ORTHOMCL748_Inner3.nexus', 'tree_ORTHOMCL748_Inner4.nexus']
24496;18006;6;17981.607308000093;;
24497;18007;3;;;['tree_ORTHOMCL750_Inner1.nexus', 'tree_ORTHOMCL750_Inner2.nexus', 'tree_ORTHOMCL750_Inner3.nexus', 'tree_ORTHOMCL750_Inner4.nexus']
24498;18007;6;17999.003213999913;;
24499;18008;3;;;['tree_ORTHOMCL755_Inner1.nexus', 'tree_ORTHOMCL755_Inner2.nexus', 'tree_ORTHOMCL755_Inner3.nexus', 'tree_ORTHOMCL755_Inner4.nexus']
24500;18008;6;17961.827391000043;;
24501;18009;3;;;['tree_ORTHOMCL757_Inner1.nexus', 'tree_ORTHOMCL757_Inner2.nexus', 'tree_ORTHOMCL757_Inner3.nexus', 'tree_ORTHOMCL757_Inner4.nexus']
24502;18009;6;18060.709021000093;;
24503;18010;3;;;['tree_ORTHOMCL758_Inner1.nexus', 'tree_ORTHOMCL758_Inner2.nexus', 'tree_ORTHOMCL758_Inner3.nexus', 'tree_ORTHOMCL758_Inner4.nexus']
24504;18010;6;17981.366254000022;;
24505;18011;3;;;['tree_ORTHOMCL763_Inner1.nexus', 'tree_ORTHOMCL763_Inner2.nexus', 'tree_ORTHOMCL763_Inner3.nexus', 'tree_ORTHOMCL763_Inner4.nexus']
24506;18011;6;18102.451771000233;;
24507;18012;3;;;['tree_ORTHOMCL768_Inner1.nexus', 'tree_ORTHOMCL768_Inner2.nexus', 'tree_ORTHOMCL768_Inner3.nexus', 'tree_ORTHOMCL768_Inner4.nexus']
24508;18012;6;18121.31675899991;;
24509;18013;3;;;['tree_ORTHOMCL780_Inner1.nexus', 'tree_ORTHOMCL780_Inner2.nexus', 'tree_ORTHOMCL780_Inner3.nexus', 'tree_ORTHOMCL780_Inner4.nexus']
24510;18013;6;18061.927287000344;;
24511;18014;3;;;['tree_ORTHOMCL787_Inner1.nexus', 'tree_ORTHOMCL787_Inner2.nexus', 'tree_ORTHOMCL787_Inner3.nexus', 'tree_ORTHOMCL787_Inner4.nexus']
24512;18014;6;18199.148358000002;;
24513;18015;3;;;['tree_ORTHOMCL790_Inner1.nexus', 'tree_ORTHOMCL790_Inner2.nexus', 'tree_ORTHOMCL790_Inner3.nexus', 'tree_ORTHOMCL790_Inner4.nexus']
24514;18015;6;18098.996538999927;;
24515;18016;3;;;['tree_ORTHOMCL791_Inner1.nexus', 'tree_ORTHOMCL791_Inner2.nexus', 'tree_ORTHOMCL791_Inner3.nexus', 'tree_ORTHOMCL791_Inner4.nexus']
24516;18016;6;18122.602115999598;;
24517;18017;3;;;['tree_ORTHOMCL818_Inner1.nexus', 'tree_ORTHOMCL818_Inner2.nexus', 'tree_ORTHOMCL818_Inner3.nexus', 'tree_ORTHOMCL818_Inner4.nexus']
24518;18017;6;18162.07193299988;;
24519;18018;3;;;['tree_ORTHOMCL830_Inner1.nexus', 'tree_ORTHOMCL830_Inner2.nexus', 'tree_ORTHOMCL830_Inner3.nexus', 'tree_ORTHOMCL830_Inner4.nexus']
24520;18018;6;18061.004296999727;;
24521;18019;3;;;['tree_ORTHOMCL833_Inner1.nexus', 'tree_ORTHOMCL833_Inner2.nexus', 'tree_ORTHOMCL833_Inner3.nexus', 'tree_ORTHOMCL833_Inner4.nexus']
24522;18019;6;18119.89983300009;;
24523;18020;3;;;['tree_ORTHOMCL835_Inner1.nexus', 'tree_ORTHOMCL835_Inner2.nexus', 'tree_ORTHOMCL835_Inner3.nexus', 'tree_ORTHOMCL835_Inner4.nexus']
24524;18020;6;18019.424885000262;;
24525;18021;3;;;['tree_ORTHOMCL836_Inner1.nexus', 'tree_ORTHOMCL836_Inner2.nexus', 'tree_ORTHOMCL836_Inner3.nexus', 'tree_ORTHOMCL836_Inner4.nexus']
24526;18021;6;18040.46434899965;;
24527;18022;3;;;['tree_ORTHOMCL838_Inner1.nexus', 'tree_ORTHOMCL838_Inner2.nexus', 'tree_ORTHOMCL838_Inner3.nexus', 'tree_ORTHOMCL838_Inner4.nexus']
24528;18022;6;18080.751796000186;;
24529;18023;3;;;['tree_ORTHOMCL841_Inner1.nexus', 'tree_ORTHOMCL841_Inner2.nexus', 'tree_ORTHOMCL841_Inner3.nexus', 'tree_ORTHOMCL841_Inner4.nexus']
24530;18023;6;18180.70909900007;;
24531;18024;3;;;['tree_ORTHOMCL853_Inner1.nexus', 'tree_ORTHOMCL853_Inner2.nexus', 'tree_ORTHOMCL853_Inner3.nexus', 'tree_ORTHOMCL853_Inner4.nexus']
24532;18024;6;17961.66118300016;;
24533;18025;3;;;['tree_ORTHOMCL854_Inner1.nexus', 'tree_ORTHOMCL854_Inner2.nexus', 'tree_ORTHOMCL854_Inner3.nexus', 'tree_ORTHOMCL854_Inner4.nexus']
24534;18025;6;18117.569870999887;;
24535;18026;3;;;['tree_ORTHOMCL858_Inner1.nexus', 'tree_ORTHOMCL858_Inner2.nexus', 'tree_ORTHOMCL858_Inner3.nexus', 'tree_ORTHOMCL858_Inner4.nexus']
24536;18026;6;18001.375306999762;;
24537;18027;3;;;['tree_ORTHOMCL862_Inner1.nexus', 'tree_ORTHOMCL862_Inner2.nexus', 'tree_ORTHOMCL862_Inner3.nexus', 'tree_ORTHOMCL862_Inner4.nexus']
24538;18027;6;18139.593332999993;;
24539;18028;7;;8;
24540;18028;8;;;{'1': {'tree_ORTHOMCL256_Inner4.nexus': ['tree_ORTHOMCL256_2_Inner4.nexus', 'tree_ORTHOMCL256_2_Inner5.nexus', 'tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner5.nexus': ['tree_ORTHOMCL256_2_Inner4.nexus'], 'tree_ORTHOMCL256_Inner6.nexus': ['tree_ORTHOMCL256_2_Inner4.nexus'], 'tree_ORTHOMCL256_Inner7.nexus': ['tree_ORTHOMCL256_2_Inner4.nexus'], 'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner4.nexus'], 'tree_ORTHOMCL256_2_Inner4.nexus': ['tree_ORTHOMCL256_Inner4.nexus', 'tree_ORTHOMCL256_Inner5.nexus', 'tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner5.nexus': ['tree_ORTHOMCL256_Inner4.nexus'], 'tree_ORTHOMCL256_2_Inner6.nexus': ['tree_ORTHOMCL256_Inner4.nexus'], 'tree_ORTHOMCL256_2_Inner7.nexus': ['tree_ORTHOMCL256_Inner4.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner4.nexus']}, '2': {'tree_ORTHOMCL256_Inner1.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus', 'tree_ORTHOMCL256_2_Inner3.nexus', 'tree_ORTHOMCL256_2_Inner5.nexus', 'tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner2.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus', 'tree_ORTHOMCL256_2_Inner3.nexus', 'tree_ORTHOMCL256_2_Inner5.nexus', 'tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner3.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus'], 'tree_ORTHOMCL256_Inner5.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus'], 'tree_ORTHOMCL256_Inner6.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus'], 'tree_ORTHOMCL256_Inner7.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus'], 'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus'], 'tree_ORTHOMCL256_2_Inner1.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus', 'tree_ORTHOMCL256_Inner3.nexus', 'tree_ORTHOMCL256_Inner5.nexus', 'tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner2.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus', 'tree_ORTHOMCL256_Inner3.nexus', 'tree_ORTHOMCL256_Inner5.nexus', 'tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner3.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus'], 'tree_ORTHOMCL256_2_Inner5.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus'], 'tree_ORTHOMCL256_2_Inner6.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus'], 'tree_ORTHOMCL256_2_Inner7.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus']}, '3': {'tree_ORTHOMCL256_Inner3.nexus': ['tree_ORTHOMCL256_2_Inner3.nexus', 'tree_ORTHOMCL256_2_Inner5.nexus', 'tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner5.nexus': ['tree_ORTHOMCL256_2_Inner3.nexus'], 'tree_ORTHOMCL256_Inner6.nexus': ['tree_ORTHOMCL256_2_Inner3.nexus'], 'tree_ORTHOMCL256_Inner7.nexus': ['tree_ORTHOMCL256_2_Inner3.nexus'], 'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner3.nexus'], 'tree_ORTHOMCL256_2_Inner3.nexus': ['tree_ORTHOMCL256_Inner3.nexus', 'tree_ORTHOMCL256_Inner5.nexus', 'tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner5.nexus': ['tree_ORTHOMCL256_Inner3.nexus'], 'tree_ORTHOMCL256_2_Inner6.nexus': ['tree_ORTHOMCL256_Inner3.nexus'], 'tree_ORTHOMCL256_2_Inner7.nexus': ['tree_ORTHOMCL256_Inner3.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner3.nexus']}, '4': {'tree_ORTHOMCL256_Inner5.nexus': ['tree_ORTHOMCL256_2_Inner5.nexus', 'tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner6.nexus': ['tree_ORTHOMCL256_2_Inner5.nexus'], 'tree_ORTHOMCL256_Inner7.nexus': ['tree_ORTHOMCL256_2_Inner5.nexus'], 'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner5.nexus'], 'tree_ORTHOMCL256_2_Inner5.nexus': ['tree_ORTHOMCL256_Inner5.nexus', 'tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner6.nexus': ['tree_ORTHOMCL256_Inner5.nexus'], 'tree_ORTHOMCL256_2_Inner7.nexus': ['tree_ORTHOMCL256_Inner5.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner5.nexus']}, '5': {'tree_ORTHOMCL256_Inner6.nexus': ['tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner7.nexus': ['tree_ORTHOMCL256_2_Inner6.nexus'], 'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner6.nexus'], 'tree_ORTHOMCL256_2_Inner6.nexus': ['tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner7.nexus': ['tree_ORTHOMCL256_Inner6.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner6.nexus']}, '6': {'tree_ORTHOMCL256_Inner7.nexus': ['tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner7.nexus'], 'tree_ORTHOMCL256_2_Inner7.nexus': ['tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner7.nexus']}, '8': {'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner8.nexus']}}
24541;18028;9;2.681755000025987;;
24542;18029;1;159.60558300002958;;
24543;18030;1;244.17189399991912;;
24544;18031;1;272.6790940000683;;
24545;18032;1;321.0027390000505;;
24546;18033;1;399.82069699999556;;
24547;18034;1;487.31830199994874;;
24548;18035;1;348.8309000000527;;
24549;18036;1;233.5107159999552;;
24550;18037;1;390.5477710000014;;
24551;18038;1;102.79332699997212;;
24552;18039;1;217.6636359999975;;
24553;18040;1;125.3187940000089;;
24554;18041;1;160.595810000018;;
24555;18042;1;180.04127300002892;;
24556;18043;1;657.5458360000539;;
24557;18044;1;339.57107100002304;;
24558;18045;1;181.41854400005286;;
24559;18046;1;412.6966239999774;;
24560;18047;1;272.7396039999803;;
24561;18048;1;233.82666700001664;;
24562;18049;1;224.64610999998058;;
24563;18050;1;190.67077599993354;;
24564;18051;1;300.2064379999183;;
24565;18052;1;292.76911099998415;;
24566;18053;1;403.032469999971;;
24567;18054;1;365.2785499999709;;
24568;18055;1;361.54573200008144;;
24569;18056;1;542.2552070000393;;
24570;18057;1;399.8938669999461;;
24571;18058;1;382.4686529999326;;
24572;18059;1;409.38736100008555;;
24573;18060;1;491.89273299998604;;
24574;18061;1;432.23859700003686;;
24575;18062;1;315.5093189999434;;
24576;18063;1;271.90376999999444;;
24577;18064;1;60.56852599999729;;
24578;18065;1;108.51837999996405;;
24579;18066;1;228.03292600008263;;
24580;18067;1;314.4470549999596;;
24581;18068;1;454.62505199998304;;
24582;18069;1;317.4529089999396;;
24583;18070;1;303.72018900004605;;
24584;18071;1;221.4297920000945;;
24585;18072;1;62.11328999995658;;
24586;18073;1;161.70579499998894;;
24587;18074;1;378.2588139999916;;
24588;18075;1;731.0162730000229;;
24589;18076;1;719.4383169999128;;
24590;18077;1;229.11170600002606;;
24591;18078;1;637.8407219999644;;
24592;18079;1;334.5083850000492;;
24593;18080;1;169.0680289999591;;
24594;18081;1;396.2984240000651;;
24595;18082;1;110.32452999995712;;
24596;18083;1;392.1737360000179;;
24597;18084;1;581.3612520000788;;
24598;18085;1;394.5455100000572;;
24599;18086;1;204.03752600009284;;
24600;18087;1;243.76994799990825;;
24601;18088;1;82.53778000005241;;
24602;18089;1;159.39038599992728;;
24603;18090;1;300.29654500003744;;
24604;18091;1;239.50382099997114;;
24605;18092;1;335.1333179999756;;
24606;18093;1;138.6590240000487;;
24607;18094;1;211.35277099995164;;
24608;18095;1;194.90008200000375;;
24609;18096;1;366.9146729999966;;
24610;18097;1;447.13156399996024;;
24611;18098;1;486.11886399999094;;
24612;18099;2;1.465599999846745;;
24613;18100;2;11.63596000014877;;
24614;18101;2;7.508928999868658;;
24615;18102;2;12.226420000160942;;
24616;18103;2;3.002310000056241;;
24617;18104;2;6.654180000168708;;
24618;18105;2;2.8554000000440283;;
24619;18106;2;3.03053000016007;;
24620;18107;2;15.259290999892983;;
24621;18108;2;2.25748000002568;;
24622;18109;2;2.42778000006183;;
24623;18110;2;14.959020000105738;;
24624;18111;2;2.04849000010654;;
24625;18112;2;2.5299910000740056;;
24626;18113;2;2.1575809998921613;;
24627;18114;2;2.1630610001466266;;
24628;18115;2;6.2722190000386036;;
24629;18116;2;1.9785899999078538;;
24630;18117;2;18.29459999999017;;
24631;18118;2;1.8871600000238686;;
24632;18119;2;1.9602100001065992;;
24633;18120;2;2.002569999831394;;
24634;18121;2;2.1635000000514992;;
24635;18122;2;2.096089999895412;;
24636;18123;2;18.38919000010719;;
24637;18124;2;10.10083999995004;;
24638;18125;2;2.086060000010548;;
24639;18126;2;1.9922300000416726;;
24640;18127;2;2.2941800000353396;;
24641;18128;2;1.9927309999729914;;
24642;18129;2;1.9866000000092754;;
24643;18130;2;14.025360000005094;;
24644;18131;2;4.157329000008758;;
24645;18132;2;2.005789999884655;;
24646;18133;2;2.097200000207522;;
24647;18134;2;2.1292999999786844;;
24648;18135;2;2.168330999893442;;
24649;18136;2;1.9901900000149908;;
24650;18137;2;14.320910999913394;;
24651;18138;2;2.0580109999173146;;
24652;18139;2;6.115279999903578;;
24653;18140;2;1.7361399998208071;;
24654;18141;2;1.6117899999699148;;
24655;18142;2;1.6612900001291564;;
24656;18143;2;9.759999999914726;;
24657;18144;2;1.7551509999975679;;
24658;18145;2;1.6569600002185325;;
24659;18146;2;1.8142799999623094;;
24660;18147;2;1.5871499999775551;;
24661;18148;2;1.7025100000864768;;
24662;18149;2;1.6749199999139819;;
24663;18150;2;1.6048400000272522;;
24664;18151;2;1.684860000068511;;
24665;18152;2;1.5728700000181561;;
24666;18153;2;1.7331799999737996;;
24667;18154;2;5.728880000106074;;
24668;18155;2;5.7915200000024925;;
24669;18156;2;1.6227199998866126;;
24670;18157;2;1.696600000059334;;
24671;18158;2;1.713619999918592;;
24672;18159;2;1.668119999976625;;
24673;18160;2;11.685319999969579;;
24674;18161;2;18.054529999972146;;
24675;18162;2;1.649719999932131;;
24676;18163;2;5.933300999913627;;
24677;18164;2;1.6864899998836336;;
24678;18165;2;1.6402090000156022;;
24679;18166;2;5.735578999974678;;
24680;18167;2;1.6231900001457689;;
24681;18168;2;1.6751900000144815;;
24682;18169;3;;;['tree_ORTHOMCL1_Inner1.nexus', 'tree_ORTHOMCL1_Inner2.nexus', 'tree_ORTHOMCL1_Inner3.nexus']
24683;18169;6;5820.327384999928;;
24684;18170;3;;;['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus', 'tree_ORTHOMCL256_Inner3.nexus', 'tree_ORTHOMCL256_Inner4.nexus', 'tree_ORTHOMCL256_Inner5.nexus', 'tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus']
24685;18170;6;21977.795586999946;;
24686;18171;3;;;['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus', 'tree_ORTHOMCL256_2_Inner3.nexus', 'tree_ORTHOMCL256_2_Inner4.nexus', 'tree_ORTHOMCL256_2_Inner5.nexus', 'tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus']
24687;18171;6;21298.8786410001;;
24688;18172;3;;;['tree_ORTHOMCL320_Inner1.nexus', 'tree_ORTHOMCL320_Inner2.nexus', 'tree_ORTHOMCL320_Inner3.nexus', 'tree_ORTHOMCL320_Inner4.nexus', 'tree_ORTHOMCL320_Inner5.nexus', 'tree_ORTHOMCL320_Inner6.nexus', 'tree_ORTHOMCL320_Inner7.nexus']
24689;18172;6;15798.800657000129;;
24690;18173;3;;;['tree_ORTHOMCL337_Inner1.nexus', 'tree_ORTHOMCL337_Inner2.nexus', 'tree_ORTHOMCL337_Inner3.nexus', 'tree_ORTHOMCL337_Inner4.nexus', 'tree_ORTHOMCL337_Inner5.nexus', 'tree_ORTHOMCL337_Inner6.nexus', 'tree_ORTHOMCL337_Inner7.nexus']
24691;18173;6;16178.813450999996;;
24692;18174;3;;;['tree_ORTHOMCL358_Inner1.nexus', 'tree_ORTHOMCL358_Inner2.nexus', 'tree_ORTHOMCL358_Inner3.nexus', 'tree_ORTHOMCL358_Inner4.nexus', 'tree_ORTHOMCL358_Inner5.nexus', 'tree_ORTHOMCL358_Inner6.nexus', 'tree_ORTHOMCL358_Inner7.nexus']
24693;18174;6;15777.768299999934;;
24694;18175;3;;;['tree_ORTHOMCL364_Inner1.nexus', 'tree_ORTHOMCL364_Inner2.nexus', 'tree_ORTHOMCL364_Inner3.nexus', 'tree_ORTHOMCL364_Inner4.nexus', 'tree_ORTHOMCL364_Inner5.nexus', 'tree_ORTHOMCL364_Inner6.nexus', 'tree_ORTHOMCL364_Inner7.nexus']
24695;18175;6;16439.027369000087;;
24696;18176;3;;;['tree_ORTHOMCL371_Inner1.nexus', 'tree_ORTHOMCL371_Inner2.nexus', 'tree_ORTHOMCL371_Inner3.nexus', 'tree_ORTHOMCL371_Inner4.nexus', 'tree_ORTHOMCL371_Inner5.nexus', 'tree_ORTHOMCL371_Inner6.nexus']
24697;18176;6;13881.954194000173;;
24698;18177;3;;;['tree_ORTHOMCL374_Inner1.nexus', 'tree_ORTHOMCL374_Inner2.nexus', 'tree_ORTHOMCL374_Inner3.nexus', 'tree_ORTHOMCL374_Inner4.nexus', 'tree_ORTHOMCL374_Inner5.nexus', 'tree_ORTHOMCL374_Inner6.nexus', 'tree_ORTHOMCL374_Inner7.nexus']
24699;18177;6;17060.813142999905;;
24700;18178;3;;;['tree_ORTHOMCL421_Inner1.nexus', 'tree_ORTHOMCL421_Inner2.nexus', 'tree_ORTHOMCL421_Inner3.nexus', 'tree_ORTHOMCL421_Inner4.nexus', 'tree_ORTHOMCL421_Inner5.nexus', 'tree_ORTHOMCL421_Inner6.nexus']
24701;18178;6;13299.546515000202;;
24702;18179;3;;;['tree_ORTHOMCL424_Inner1.nexus', 'tree_ORTHOMCL424_Inner2.nexus', 'tree_ORTHOMCL424_Inner3.nexus', 'tree_ORTHOMCL424_Inner4.nexus', 'tree_ORTHOMCL424_Inner5.nexus', 'tree_ORTHOMCL424_Inner6.nexus']
24703;18179;6;12639.193646000422;;
24704;18180;3;;;['tree_ORTHOMCL441_Inner1.nexus', 'tree_ORTHOMCL441_Inner2.nexus', 'tree_ORTHOMCL441_Inner3.nexus', 'tree_ORTHOMCL441_Inner4.nexus', 'tree_ORTHOMCL441_Inner5.nexus', 'tree_ORTHOMCL441_Inner6.nexus']
24705;18180;6;14780.881703999967;;
24706;18181;3;;;['tree_ORTHOMCL458_Inner1.nexus', 'tree_ORTHOMCL458_Inner2.nexus', 'tree_ORTHOMCL458_Inner3.nexus', 'tree_ORTHOMCL458_Inner4.nexus', 'tree_ORTHOMCL458_Inner5.nexus']
24707;18181;6;10858.11660499985;;
24708;18182;3;;;['tree_ORTHOMCL465_Inner1.nexus', 'tree_ORTHOMCL465_Inner2.nexus', 'tree_ORTHOMCL465_Inner3.nexus', 'tree_ORTHOMCL465_Inner4.nexus', 'tree_ORTHOMCL465_Inner5.nexus', 'tree_ORTHOMCL465_Inner6.nexus']
24709;18182;6;13761.35610900019;;
24710;18183;3;;;['tree_ORTHOMCL508_Inner1.nexus', 'tree_ORTHOMCL508_Inner2.nexus', 'tree_ORTHOMCL508_Inner3.nexus', 'tree_ORTHOMCL508_Inner4.nexus', 'tree_ORTHOMCL508_Inner5.nexus']
24711;18183;6;11180.010875000335;;
24712;18184;3;;;['tree_ORTHOMCL510_Inner1.nexus', 'tree_ORTHOMCL510_Inner2.nexus', 'tree_ORTHOMCL510_Inner3.nexus', 'tree_ORTHOMCL510_Inner4.nexus', 'tree_ORTHOMCL510_Inner5.nexus']
24713;18184;6;10958.771882999827;;
24714;18185;3;;;['tree_ORTHOMCL515_Inner1.nexus', 'tree_ORTHOMCL515_Inner2.nexus', 'tree_ORTHOMCL515_Inner3.nexus', 'tree_ORTHOMCL515_Inner4.nexus', 'tree_ORTHOMCL515_Inner5.nexus']
24715;18185;6;10580.455569999685;;
24716;18186;3;;;['tree_ORTHOMCL524_Inner1.nexus', 'tree_ORTHOMCL524_Inner2.nexus', 'tree_ORTHOMCL524_Inner3.nexus', 'tree_ORTHOMCL524_Inner4.nexus', 'tree_ORTHOMCL524_Inner5.nexus']
24717;18186;6;10800.538611999855;;
24718;18187;3;;;['tree_ORTHOMCL525_Inner1.nexus', 'tree_ORTHOMCL525_Inner2.nexus', 'tree_ORTHOMCL525_Inner3.nexus', 'tree_ORTHOMCL525_Inner4.nexus', 'tree_ORTHOMCL525_Inner5.nexus']
24719;18187;6;10621.191175999684;;
24720;18188;3;;;['tree_ORTHOMCL526_Inner1.nexus', 'tree_ORTHOMCL526_Inner2.nexus', 'tree_ORTHOMCL526_Inner3.nexus', 'tree_ORTHOMCL526_Inner4.nexus', 'tree_ORTHOMCL526_Inner5.nexus']
24721;18188;6;10820.209859999977;;
24722;18189;3;;;['tree_ORTHOMCL534_Inner1.nexus', 'tree_ORTHOMCL534_Inner2.nexus', 'tree_ORTHOMCL534_Inner3.nexus', 'tree_ORTHOMCL534_Inner4.nexus', 'tree_ORTHOMCL534_Inner5.nexus']
24723;18189;6;10499.451278999913;;
